Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades
1548067500000,3532.95000000,3536.67000000,3531.67000000,3535.34000000,67.46332800,1548067799999,238404.10949842,628
1548067800000,3535.00000000,3536.06000000,3528.60000000,3532.34000000,176.58131200,1548068099999,623697.83831150,838
1548068100000,3532.10000000,3534.87000000,3531.76000000,3532.01000000,60.99809200,1548068399999,215465.41734204,517
1548068400000,3532.00000000,3532.70000000,3530.00000000,3532.60000000,53.14461800,1548068699999,187700.79891055,456
1548068700000,3532.99000000,3532.99000000,3527.19000000,3530.66000000,98.45650800,1548068999999,347594.15024120,513
1548069000000,3530.93000000,3532.77000000,3528.15000000,3532.31000000,64.34304500,1548069299999,227162.06113307,493
1548069300000,3531.95000000,3537.19000000,3530.77000000,3533.96000000,80.53196700,1548069599999,284540.68123290,678
1548069600000,3533.96000000,3541.05000000,3533.96000000,3536.94000000,105.60237000,1548069899999,373475.98334333,848
1548069900000,3537.54000000,3541.00000000,3536.51000000,3538.11000000,67.36566500,1548070199999,238352.21098662,666
1548070200000,3538.13000000,3541.03000000,3537.00000000,3540.56000000,121.36828800,1548070499999,429629.65847879,602
1548070500000,3540.01000000,3541.39000000,3537.99000000,3538.00000000,76.33809300,1548070799999,270228.63883363,683
1548070800000,3538.00000000,3541.87000000,3534.72000000,3541.02000000,82.10680800,1548071099999,290437.12265297,605
1548071100000,3541.92000000,3550.00000000,3540.35000000,3543.33000000,172.13904800,1548071399999,610344.96162796,1495
1548071400000,3543.46000000,3545.00000000,3540.53000000,3543.00000000,81.31609800,1548071699999,288107.75688189,695
1548071700000,3543.00000000,3550.00000000,3542.80000000,3545.05000000,91.48203600,1548071999999,324316.70428366,791
1548072000000,3545.07000000,3546.98000000,3541.21000000,3541.34000000,97.55895100,1548072299999,345706.11187458,803
1548072300000,3541.34000000,3541.93000000,3538.65000000,3539.21000000,77.58151500,1548072599999,274660.76371738,643
1548072600000,3539.98000000,3541.79000000,3538.88000000,3541.28000000,61.56486300,1548072899999,217939.64501210,590
1548072900000,3541.26000000,3542.00000000,3539.87000000,3541.25000000,60.78912200,1548073199999,215260.02730229,404
1548073200000,3541.21000000,3542.14000000,3538.88000000,3540.70000000,52.12186000,1548073499999,184548.61408941,402
1548073500000,3540.93000000,3540.99000000,3536.61000000,3538.51000000,61.86262100,1548073799999,218921.22611852,446
1548073800000,3538.63000000,3539.79000000,3534.04000000,3535.85000000,58.35256900,1548074099999,206362.18008863,631
1548074100000,3535.85000000,3537.64000000,3534.08000000,3536.89000000,54.35830400,1548074399999,192228.32760254,418
1548074400000,3536.99000000,3537.56000000,3534.03000000,3534.90000000,47.70470500,1548074699999,168651.26630934,423
1548074700000,3534.94000000,3537.59000000,3534.90000000,3537.00000000,47.37255700,1548074999999,167495.07365768,405
1548075000000,3537.03000000,3539.00000000,3535.29000000,3538.13000000,53.94000900,1548075299999,190802.42584080,493
1548075300000,3538.49000000,3540.00000000,3537.94000000,3538.95000000,35.36415400,1548075599999,125146.10046146,383
1548075600000,3538.50000000,3540.98000000,3538.50000000,3539.52000000,53.75171300,1548075899999,190279.72661919,443
1548075900000,3539.50000000,3543.00000000,3539.43000000,3542.32000000,59.64183900,1548076199999,211162.37852540,479
1548076200000,3541.25000000,3542.73000000,3540.00000000,3540.04000000,51.75185200,1548076499999,183256.06159905,440
1548076500000,3540.04000000,3543.00000000,3540.01000000,3542.65000000,89.24554500,1548076799999,316075.64758340,485
1548076800000,3542.64000000,3542.80000000,3540.51000000,3541.80000000,66.70850400,1548077099999,236282.79213740,394
1548077100000,3541.94000000,3559.51000000,3541.78000000,3548.79000000,360.18306900,1548077399999,1278678.92928188,1666
1548077400000,3547.86000000,3551.80000000,3539.21000000,3539.21000000,97.19595600,1548077699999,344663.90478931,830
1548077700000,3539.21000000,3542.00000000,3538.01000000,3541.30000000,48.01674100,1548077999999,170008.23249895,577
1548078000000,3540.79000000,3542.02000000,3536.04000000,3536.96000000,81.37326700,1548078299999,287947.41139879,796
1548078300000,3536.96000000,3537.15000000,3530.00000000,3533.49000000,121.97402600,1548078599999,431121.17633115,685
1548078600000,3534.61000000,3534.90000000,3531.95000000,3534.33000000,73.81190300,1548078899999,260837.55577903,620
1548078900000,3534.37000000,3537.02000000,3533.16000000,3536.41000000,66.14559600,1548079199999,233784.37661172,456
1548079200000,3536.29000000,3539.95000000,3530.30000000,3536.47000000,77.03161100,1548079499999,272414.43116146,570
1548079500000,3535.65000000,3537.69000000,3528.66000000,3529.21000000,79.40829500,1548079799999,280487.57458862,731
1548079800000,3530.18000000,3532.91000000,3529.12000000,3530.00000000,57.83380600,1548080099999,204187.47728586,608
1548080100000,3529.36000000,3530.00000000,3526.00000000,3528.00000000,82.04271700,1548080399999,289416.89636667,727
1548080400000,3528.27000000,3534.54000000,3527.64000000,3531.79000000,77.02463100,1548080699999,271981.17522121,650
1548080700000,3531.55000000,3532.00000000,3529.00000000,3531.27000000,66.47784800,1548080999999,234743.62738712,481
1548081000000,3531.16000000,3538.30000000,3530.00000000,3537.35000000,78.47723800,1548081299999,277363.65475406,681
1548081300000,3537.16000000,3538.81000000,3533.58000000,3535.20000000,69.26544800,1548081599999,244930.03968953,624
1548081600000,3535.15000000,3535.99000000,3534.35000000,3535.11000000,52.75742500,1548081899999,186500.77775605,440
1548081900000,3535.03000000,3535.75000000,3530.31000000,3533.18000000,63.65282600,1548082199999,224880.54662270,616
1548082200000,3533.18000000,3536.03000000,3532.63000000,3534.24000000,44.81163700,1548082499999,158376.07972114,435
1548082500000,3534.23000000,3534.25000000,3525.10000000,3526.14000000,97.11394500,1548082799999,342665.09498381,950
1548082800000,3526.84000000,3530.20000000,3523.00000000,3529.32000000,76.63446000,1548083099999,270216.94625349,890
1548083100000,3527.85000000,3528.90000000,3523.12000000,3525.21000000,92.07124700,1548083399999,324579.60415462,677
1548083400000,3525.10000000,3527.22000000,3523.05000000,3524.02000000,50.47026300,1548083699999,177900.39395883,569
1548083700000,3523.78000000,3524.88000000,3518.32000000,3519.26000000,124.24183700,1548083999999,437528.42763012,837
1548084000000,3518.83000000,3522.91000000,3518.32000000,3519.64000000,85.64005000,1548084299999,301472.50782077,634
1548084300000,3519.84000000,3522.91000000,3518.42000000,3521.86000000,162.69025800,1548084599999,572713.39975354,653
1548084600000,3521.86000000,3535.72000000,3521.78000000,3531.83000000,103.95270600,1548084899999,367011.83656982,750
1548084900000,3532.28000000,3532.28000000,3523.75000000,3527.94000000,92.62286800,1548085199999,326898.98405044,585
1548085200000,3527.95000000,3531.99000000,3527.09000000,3530.34000000,61.39873300,1548085499999,216701.28980433,532
1548085500000,3530.15000000,3533.16000000,3529.41000000,3532.99000000,52.13794100,1548085799999,184103.37261077,635
1548085800000,3532.99000000,3533.00000000,3530.02000000,3531.34000000,63.49578800,1548086099999,224249.46385386,682
1548086100000,3531.56000000,3532.55000000,3528.02000000,3528.17000000,66.89242500,1548086399999,236171.41204512,645
1548086400000,3528.16000000,3531.23000000,3527.31000000,3530.87000000,75.35817500,1548086699999,265969.26913162,672
1548086700000,3530.87000000,3534.79000000,3530.87000000,3533.55000000,51.23171000,1548086999999,181009.01415556,529
1548087000000,3533.64000000,3535.29000000,3533.23000000,3535.19000000,58.76497600,1548087299999,207719.83834444,436
1548087300000,3535.13000000,3535.21000000,3530.00000000,3532.99000000,72.37632100,1548087599999,255716.65239266,684
1548087600000,3532.62000000,3534.31000000,3530.00000000,3534.31000000,51.35513100,1548087899999,181361.71094100,586
1548087900000,3534.29000000,3535.29000000,3530.67000000,3532.68000000,59.89688100,1548088199999,211648.06587760,522
1548088200000,3532.70000000,3533.00000000,3530.00000000,3530.41000000,54.26970000,1548088499999,191649.66115443,746
1548088500000,3530.43000000,3534.82000000,3530.42000000,3533.45000000,54.19269800,1548088799999,191429.62306458,449
1548088800000,3533.17000000,3537.00000000,3531.50000000,3535.62000000,94.56966600,1548089099999,334240.21315086,729
1548089100000,3535.62000000,3537.21000000,3533.92000000,3537.00000000,61.20662400,1548089399999,216428.30474261,609
1548089400000,3537.00000000,3540.81000000,3536.43000000,3537.49000000,89.65353300,1548089699999,317251.15759108,596
1548089700000,3538.26000000,3538.26000000,3536.21000000,3536.75000000,44.83602300,1548089999999,158609.60399759,459
1548090000000,3536.75000000,3538.42000000,3536.08000000,3537.70000000,42.59957700,1548090299999,150657.48739913,309
1548090300000,3537.71000000,3538.93000000,3536.08000000,3537.36000000,68.28933200,1548090599999,241604.48477734,580
1548090600000,3537.36000000,3538.68000000,3536.00000000,3536.01000000,62.47793000,1548090899999,220984.26847440,720
1548090900000,3536.01000000,3536.47000000,3531.32000000,3534.00000000,93.08920200,1548091199999,328964.68395705,687
1548091200000,3534.32000000,3535.98000000,3531.88000000,3532.59000000,50.91110900,1548091499999,179928.94197050,558
1548091500000,3532.85000000,3534.80000000,3530.00000000,3532.84000000,63.10286400,1548091799999,222870.43363964,578
1548091800000,3532.80000000,3535.00000000,3531.97000000,3534.27000000,29.69882600,1548092099999,104934.34602821,373
1548092100000,3534.09000000,3539.48000000,3533.89000000,3536.05000000,39.82325800,1548092399999,140809.72731378,433
1548092400000,3536.07000000,3536.35000000,3534.32000000,3535.19000000,58.40009100,1548092699999,206477.78578463,484
1548092700000,3535.19000000,3536.98000000,3533.00000000,3536.94000000,60.95984500,1548092999999,215462.34466892,474
1548093000000,3536.88000000,3539.12000000,3534.30000000,3534.85000000,40.82560700,1548093299999,144389.57150475,498
1548093300000,3534.85000000,3534.85000000,3532.86000000,3533.76000000,37.77382800,1548093599999,133482.42541423,403
1548093600000,3533.71000000,3534.00000000,3529.00000000,3529.53000000,90.44923700,1548093899999,319390.20195602,577
1548093900000,3529.55000000,3533.69000000,3529.51000000,3530.64000000,40.59064300,1548094199999,143339.49126965,436
1548094200000,3530.76000000,3532.43000000,3527.35000000,3528.36000000,73.69635800,1548094499999,260077.02681474,442
1548094500000,3528.09000000,3531.88000000,3527.35000000,3531.86000000,47.59798400,1548094799999,168011.31594908,432
1548094800000,3531.87000000,3531.87000000,3520.90000000,3527.73000000,143.35143500,1548095099999,505488.39440211,579
1548095100000,3526.85000000,3528.11000000,3524.76000000,3527.13000000,67.97855100,1548095399999,239772.26860055,643
1548095400000,3527.47000000,3528.10000000,3525.50000000,3527.83000000,53.18045600,1548095699999,187579.17631482,378
1548095700000,3527.85000000,3528.06000000,3527.39000000,3527.41000000,40.22695600,1548095999999,141910.20950496,319
1548096000000,3527.00000000,3531.00000000,3525.50000000,3530.88000000,44.70263800,1548096299999,157715.72373527,422
1548096300000,3530.61000000,3531.00000000,3528.50000000,3529.50000000,44.65629000,1548096599999,157638.41385964,386
1548096600000,3529.50000000,3531.00000000,3527.49000000,3531.00000000,37.15733100,1548096899999,131132.92152664,283
1548096900000,3531.00000000,3535.35000000,3530.75000000,3534.98000000,65.90372300,1548097199999,232913.23206135,560
1548097200000,3534.30000000,3540.22000000,3533.90000000,3536.99000000,69.49088800,1548097499999,245760.32384838,591
1548097500000,3536.18000000,3537.00000000,3533.66000000,3534.50000000,54.26564300,1548097799999,191855.17738586,485
1548097800000,3534.12000000,3538.61000000,3534.00000000,3534.83000000,66.81969300,1548098099999,236300.84203422,601
1548098100000,3534.84000000,3536.95000000,3529.51000000,3532.76000000,43.89731900,1548098399999,155111.03480820,384
1548098400000,3533.00000000,3533.00000000,3532.32000000,3532.97000000,22.76512000,1548098699999,80427.22612676,284
1548098700000,3532.95000000,3533.00000000,3530.00000000,3532.00000000,24.83111400,1548098999999,87695.76829128,289
1548099000000,3531.26000000,3533.00000000,3530.55000000,3531.95000000,33.40542500,1548099299999,117990.74421246,329
1548099300000,3532.21000000,3534.00000000,3526.00000000,3533.91000000,67.44844600,1548099599999,238193.86666959,377
1548099600000,3533.91000000,3535.20000000,3533.22000000,3535.20000000,33.67552700,1548099899999,119020.21229560,309
1548099900000,3534.87000000,3535.59000000,3531.86000000,3533.14000000,28.83810000,1548100199999,101923.51630267,382
1548100200000,3533.15000000,3533.52000000,3530.47000000,3531.26000000,31.16101500,1548100499999,110080.35606400,403
1548100500000,3531.57000000,3533.02000000,3528.76000000,3528.82000000,29.61517900,1548100799999,104574.41342289,440
1548100800000,3528.78000000,3530.30000000,3524.62000000,3527.19000000,53.84355300,1548101099999,189934.58731232,454
1548101100000,3526.78000000,3529.65000000,3526.78000000,3528.36000000,30.85667500,1548101399999,108853.71382890,325
1548101400000,3528.37000000,3530.41000000,3528.36000000,3529.71000000,21.89117500,1548101699999,77261.40490027,281
1548101700000,3529.73000000,3529.80000000,3527.17000000,3528.00000000,30.26124900,1548101999999,106783.94568482,336
1548102000000,3527.57000000,3529.38000000,3524.69000000,3525.88000000,58.17292100,1548102299999,205188.06293641,434
1548102300000,3525.43000000,3529.01000000,3525.41000000,3529.01000000,41.83384800,1548102599999,147528.51052375,316
1548102600000,3528.63000000,3529.65000000,3524.76000000,3525.83000000,20.98852600,1548102899999,74045.68212014,369
1548102900000,3525.83000000,3527.32000000,3525.05000000,3527.22000000,31.00422500,1548103199999,109330.70572811,317
1548103200000,3527.24000000,3529.39000000,3527.22000000,3528.46000000,32.00679200,1548103499999,112918.14354606,336
1548103500000,3528.48000000,3530.53000000,3527.63000000,3528.28000000,39.94258100,1548103799999,140957.86801281,388
1548103800000,3528.54000000,3530.95000000,3528.31000000,3530.76000000,31.29042300,1548104099999,110456.32319969,341
1548104100000,3530.64000000,3531.72000000,3529.97000000,3530.40000000,39.63507300,1548104399999,139957.46801371,316
1548104400000,3530.42000000,3532.72000000,3526.43000000,3530.51000000,40.72100000,1548104699999,143759.10462859,390
1548104700000,3530.51000000,3533.07000000,3526.24000000,3531.43000000,36.20514700,1548104999999,127838.81472076,367
1548105000000,3530.94000000,3531.43000000,3528.04000000,3530.51000000,26.10676000,1548105299999,92162.06475870,357
1548105300000,3530.47000000,3532.01000000,3529.73000000,3531.00000000,36.92102800,1548105599999,130357.87776321,392
1548105600000,3530.81000000,3532.00000000,3530.00000000,3530.76000000,30.99719800,1548105899999,109456.52013184,323
1548105900000,3530.76000000,3532.00000000,3530.06000000,3531.95000000,35.75355300,1548106199999,126250.94688998,335
1548106200000,3531.75000000,3532.00000000,3530.57000000,3530.64000000,25.01499800,1548106499999,88339.24685757,278
1548106500000,3531.15000000,3531.59000000,3517.50000000,3519.69000000,131.48707200,1548106799999,463091.82425034,976
1548106800000,3519.69000000,3528.35000000,3512.00000000,3517.91000000,184.99304000,1548107099999,651056.56601842,1094
1548107100000,3517.91000000,3519.88000000,3501.00000000,3512.10000000,189.85245300,1548107399999,666274.26340284,1263
1548107400000,3512.12000000,3515.00000000,3508.03000000,3509.51000000,72.47699500,1548107699999,254460.47992086,924
1548107700000,3509.03000000,3515.00000000,3508.03000000,3513.00000000,157.23884200,1548107999999,552164.58672160,1001
1548108000000,3512.48000000,3516.99000000,3510.41000000,3516.11000000,83.64731200,1548108299999,293935.46905843,595
1548108300000,3516.00000000,3520.34000000,3515.78000000,3517.19000000,98.90537000,1548108599999,347832.24064463,510
1548108600000,3517.10000000,3517.19000000,3511.25000000,3512.00000000,67.22619000,1548108899999,236348.87606373,502
1548108900000,3512.00000000,3513.00000000,3510.02000000,3511.71000000,48.16124400,1548109199999,169138.12288932,501
1548109200000,3512.02000000,3512.42000000,3475.50000000,3491.69000000,403.22383400,1548109499999,1408299.42161966,2114
1548109500000,3491.69000000,3504.69000000,3485.04000000,3501.19000000,350.14033900,1548109799999,1224081.20984461,2404
1548109800000,3501.91000000,3502.00000000,3495.15000000,3500.87000000,152.05851400,1548110099999,532097.95448763,1176
1548110100000,3501.00000000,3507.35000000,3500.03000000,3506.98000000,90.07847000,1548110399999,315689.71043179,775
1548110400000,3506.98000000,3514.47000000,3504.37000000,3513.86000000,128.46024900,1548110699999,450605.26459845,836
1548110700000,3514.30000000,3514.51000000,3510.00000000,3513.77000000,86.10255700,1548110999999,302473.29241120,564
1548111000000,3513.77000000,3527.98000000,3513.16000000,3520.01000000,121.51426600,1548111299999,427935.39847645,821
1548111300000,3520.03000000,3522.14000000,3517.44000000,3522.14000000,64.24195500,1548111599999,226114.54200819,574
1548111600000,3522.14000000,3529.00000000,3521.81000000,3528.44000000,86.51031600,1548111899999,304939.30248547,649
1548111900000,3528.42000000,3532.48000000,3526.45000000,3528.32000000,106.31866500,1548112199999,375110.20315455,663
1548112200000,3529.21000000,3531.71000000,3526.67000000,3530.97000000,64.54688400,1548112499999,227747.17101055,526
1548112500000,3529.78000000,3534.34000000,3528.68000000,3531.63000000,67.26522400,1548112799999,237553.84838796,444
1548112800000,3532.38000000,3532.38000000,3528.97000000,3529.78000000,78.12312200,1548113099999,275810.90697431,508
1548113100000,3528.19000000,3533.56000000,3528.19000000,3532.39000000,67.98832500,1548113399999,240087.86325450,407
1548113400000,3532.77000000,3534.34000000,3530.00000000,3531.71000000,96.95262300,1548113699999,342529.49117457,562
1548113700000,3531.08000000,3531.57000000,3526.37000000,3528.59000000,48.40709000,1548113999999,170816.12300184,399
1548114000000,3528.61000000,3528.67000000,3525.47000000,3527.09000000,61.77457300,1548114299999,217852.00434498,438
1548114300000,3527.01000000,3527.18000000,3526.00000000,3526.18000000,28.52260400,1548114599999,100580.88537400,328
1548114600000,3526.18000000,3528.38000000,3525.30000000,3527.18000000,41.47064200,1548114899999,146250.72275151,382
1548114900000,3527.95000000,3527.99000000,3525.29000000,3526.90000000,31.76251000,1548115199999,112002.08191817,367
1548115200000,3526.88000000,3526.90000000,3523.00000000,3525.02000000,56.72470100,1548115499999,199971.64782112,497
1548115500000,3525.27000000,3535.00000000,3525.02000000,3534.30000000,203.22554000,1548115799999,717164.19669314,822
1548115800000,3534.31000000,3537.87000000,3533.16000000,3534.00000000,69.91949100,1548116099999,247162.69244984,539
1548116100000,3533.48000000,3537.22000000,3528.00000000,3534.00000000,150.71431800,1548116399999,532524.96670305,994
1548116400000,3533.18000000,3536.99000000,3532.15000000,3533.48000000,48.53044900,1548116699999,171485.65241100,403
1548116700000,3533.02000000,3535.00000000,3532.87000000,3534.01000000,53.54587000,1548116999999,189245.35831805,441
1548117000000,3534.00000000,3536.61000000,3533.12000000,3535.26000000,54.14882100,1548117299999,191397.46162888,410
1548117300000,3535.32000000,3536.62000000,3533.15000000,3534.66000000,43.33669700,1548117599999,153185.10850948,428
1548117600000,3534.64000000,3535.94000000,3533.39000000,3535.36000000,41.87402700,1548117899999,148014.52230723,383
1548117900000,3535.34000000,3536.30000000,3533.16000000,3533.81000000,48.93539800,1548118199999,172994.05828617,400
1548118200000,3534.18000000,3536.02000000,3533.29000000,3535.86000000,41.98472400,1548118499999,148415.63046868,400
1548118500000,3535.85000000,3536.00000000,3533.92000000,3534.39000000,33.73847400,1548118799999,119274.46526595,396
1548118800000,3534.99000000,3540.00000000,3533.48000000,3535.83000000,172.34257900,1548119099999,609498.98980341,834
1548119100000,3536.56000000,3538.88000000,3534.67000000,3536.59000000,30.65345500,1548119399999,108430.95702828,445
1548119400000,3537.34000000,3538.85000000,3536.03000000,3537.20000000,31.92839100,1548119699999,112950.89411270,412
1548119700000,3537.20000000,3538.00000000,3535.79000000,3537.00000000,40.95633300,1548119999999,144856.12296131,440
1548120000000,3536.87000000,3539.00000000,3535.81000000,3538.09000000,47.74307800,1548120299999,168890.66002213,428
1548120300000,3538.99000000,3539.00000000,3535.29000000,3536.00000000,45.64454100,1548120599999,161442.09010053,401
1548120600000,3536.00000000,3536.30000000,3533.52000000,3534.49000000,34.40336700,1548120899999,121602.49787553,388
1548120900000,3534.65000000,3536.00000000,3534.16000000,3535.98000000,32.93661800,1548121199999,116441.01407043,356
1548121200000,3536.00000000,3536.52000000,3534.00000000,3535.40000000,27.27691700,1548121499999,96440.17912756,408
1548121500000,3535.12000000,3536.67000000,3532.00000000,3535.28000000,67.07708600,1548121799999,237069.94602313,405
1548121800000,3535.40000000,3535.71000000,3533.15000000,3534.96000000,26.80179700,1548122099999,94750.16078131,329
1548122100000,3534.95000000,3536.27000000,3534.11000000,3535.52000000,25.84918900,1548122399999,91398.39362669,366
1548122400000,3535.44000000,3536.12000000,3530.00000000,3534.98000000,57.00541400,1548122699999,201456.61309761,418
1548122700000,3534.98000000,3536.98000000,3533.52000000,3536.25000000,29.23658000,1548122999999,103368.58985664,304
1548123000000,3536.23000000,3536.96000000,3535.16000000,3536.05000000,23.17171100,1548123299999,81941.68993904,285
1548123300000,3535.28000000,3536.88000000,3534.46000000,3536.17000000,20.48875900,1548123599999,72446.77892204,294
1548123600000,3536.11000000,3539.00000000,3534.56000000,3534.80000000,45.56057200,1548123899999,161172.85557173,379
1548123900000,3535.57000000,3539.00000000,3534.80000000,3538.96000000,15.08787600,1548124199999,53375.68488098,320
1548124200000,3538.96000000,3550.00000000,3536.50000000,3543.76000000,145.64440900,1548124499999,516148.69061923,1000
1548124500000,3543.76000000,3549.02000000,3538.01000000,3538.57000000,74.46520000,1548124799999,263815.27184598,621
1548124800000,3538.84000000,3540.27000000,3535.30000000,3535.30000000,53.91169400,1548125099999,190707.19450127,511
1548125100000,3535.30000000,3536.74000000,3534.02000000,3534.88000000,29.52089600,1548125399999,104357.24811349,346
1548125400000,3534.90000000,3535.59000000,3533.03000000,3534.59000000,40.79154300,1548125699999,144155.82796308,377
1548125700000,3534.01000000,3534.59000000,3529.00000000,3529.23000000,53.96097100,1548125999999,190581.59760037,425
1548126000000,3530.75000000,3531.06000000,3526.50000000,3526.56000000,61.97268000,1548126299999,218687.47995214,473
1548126300000,3527.45000000,3547.33000000,3526.68000000,3529.43000000,130.50495200,1548126599999,461295.75513339,694
1548126600000,3529.45000000,3530.64000000,3526.81000000,3527.68000000,33.62223600,1548126899999,118632.19731984,430
1548126900000,3527.68000000,3528.35000000,3522.87000000,3525.84000000,71.40920800,1548127199999,251820.23489038,589
1548127200000,3525.82000000,3527.00000000,3524.29000000,3526.55000000,36.52236700,1548127499999,128787.54768881,424
1548127500000,3525.03000000,3526.04000000,3518.00000000,3519.68000000,240.89352400,1548127799999,848240.25511806,1123
1548127800000,3519.68000000,3522.89000000,3518.00000000,3519.97000000,66.62822200,1548128099999,234492.59181583,799
1548128100000,3519.55000000,3520.70000000,3518.70000000,3519.72000000,39.42930500,1548128399999,138776.13206793,426
1548128400000,3520.22000000,3521.55000000,3518.86000000,3520.46000000,39.66374100,1548128699999,139628.54228418,436
1548128700000,3519.96000000,3522.52000000,3514.43000000,3518.23000000,201.84516000,1548128999999,710073.58027683,871
1548129000000,3518.71000000,3522.29000000,3517.59000000,3522.12000000,49.53877000,1548129299999,174360.38482439,544
1548129300000,3521.55000000,3526.50000000,3520.73000000,3523.00000000,70.05226700,1548129599999,246875.46244802,578
1548129600000,3523.66000000,3590.51000000,3500.04000000,3531.40000000,1582.68738500,1548129899999,5595535.92818338,3100
1548129900000,3531.40000000,3532.67000000,3525.69000000,3526.72000000,59.52153300,1548130199999,210088.68622821,485
1548130200000,3527.00000000,3527.00000000,3523.20000000,3523.98000000,40.62360200,1548130499999,143219.97151994,367
1548130500000,3523.96000000,3524.70000000,3522.85000000,3524.24000000,47.81763500,1548130799999,168509.14491225,343
1548130800000,3524.44000000,3526.86000000,3523.23000000,3523.80000000,52.41371300,1548131099999,184758.46055202,340
1548131100000,3524.56000000,3527.95000000,3523.80000000,3527.05000000,73.01095200,1548131399999,257448.23942414,423
1548131400000,3527.03000000,3528.00000000,3527.00000000,3527.91000000,51.90978100,1548131699999,183126.43468132,353
1548131700000,3527.90000000,3529.00000000,3523.29000000,3523.69000000,127.08491100,1548131999999,448164.91815326,481
1548132000000,3523.98000000,3524.45000000,3514.52000000,3519.02000000,125.48477500,1548132299999,441802.11885364,535
1548132300000,3519.02000000,3520.59000000,3517.70000000,3520.01000000,43.40796800,1548132599999,152757.77494421,355
1548132600000,3520.48000000,3521.58000000,3519.60000000,3521.53000000,53.30475800,1548132899999,187662.43594017,533
1548132900000,3521.38000000,3524.44000000,3521.33000000,3523.86000000,37.60138800,1548133199999,132441.81383320,319
1548133200000,3523.86000000,3524.16000000,3516.99000000,3518.23000000,89.84716900,1548133499999,316231.29872390,433
1548133500000,3518.25000000,3520.00000000,3517.51000000,3519.68000000,47.30656000,1548133799999,166480.32946992,393
1548133800000,3519.70000000,3519.70000000,3516.00000000,3518.14000000,46.35866800,1548134099999,163108.67847556,462
1548134100000,3518.15000000,3519.48000000,3515.00000000,3519.47000000,81.28025900,1548134399999,285970.06658239,384
1548134400000,3519.47000000,3519.47000000,3515.00000000,3518.07000000,60.80666400,1548134699999,213912.18324653,537
1548134700000,3518.63000000,3520.00000000,3518.08000000,3520.00000000,39.94617800,1548134999999,140590.03015565,332
1548135000000,3520.00000000,3520.00000000,3518.28000000,3520.00000000,25.17742700,1548135299999,88616.35529319,350
1548135300000,3519.99000000,3520.00000000,3518.65000000,3519.23000000,56.51209200,1548135599999,198917.04415412,390
1548135600000,3519.66000000,3520.00000000,3516.72000000,3518.28000000,46.28103500,1548135899999,162880.62503271,380
1548135900000,3518.35000000,3519.88000000,3516.64000000,3518.63000000,25.78547400,1548136199999,90728.00262561,278
1548136200000,3518.65000000,3518.98000000,3516.59000000,3518.31000000,30.77061500,1548136499999,108268.05343443,272
1548136500000,3518.31000000,3534.80000000,3518.29000000,3520.62000000,161.07607200,1548136799999,567970.46779836,564
1548136800000,3520.64000000,3521.37000000,3520.07000000,3520.09000000,30.77436700,1548137099999,108337.28920715,366
1548137100000,3520.07000000,3520.07000000,3515.45000000,3516.40000000,52.43008300,1548137399999,184463.43711694,534
1548137400000,3516.61000000,3518.89000000,3515.00000000,3516.98000000,80.75601500,1548137699999,283979.88871716,462
1548137700000,3517.22000000,3518.00000000,3513.22000000,3516.90000000,63.95542000,1548137999999,224852.12692982,520
1548138000000,3516.92000000,3517.90000000,3513.27000000,3514.38000000,41.17118300,1548138299999,144756.73290659,387
1548138300000,3514.40000000,3516.36000000,3511.94000000,3515.07000000,74.32783200,1548138599999,261169.49940598,652
1548138600000,3515.64000000,3519.50000000,3515.02000000,3519.29000000,55.73269100,1548138899999,196045.73598861,429
1548138900000,3519.29000000,3520.73000000,3518.73000000,3519.01000000,40.51417400,1548139199999,142603.51937488,422
1548139200000,3520.10000000,3520.10000000,3517.13000000,3519.54000000,42.44709200,1548139499999,149339.44782431,413
1548139500000,3519.56000000,3520.80000000,3518.66000000,3520.70000000,23.28406300,1548139799999,81964.95274643,277
1548139800000,3520.33000000,3521.90000000,3514.02000000,3514.61000000,43.14036300,1548140099999,151772.07615841,479
1548140100000,3514.61000000,3516.75000000,3514.02000000,3514.95000000,31.13417200,1548140399999,109440.42546870,363
1548140400000,3514.95000000,3516.62000000,3511.23000000,3513.02000000,122.05105100,1548140699999,428879.63483253,604
1548140700000,3513.02000000,3515.59000000,3510.00000000,3513.95000000,117.51161600,1548140999999,412734.45740644,500
1548141000000,3513.69000000,3515.40000000,3512.36000000,3514.84000000,29.71598700,1548141299999,104409.11889400,355
1548141300000,3514.61000000,3515.84000000,3511.82000000,3513.38000000,54.41587700,1548141599999,191223.66784891,369
1548141600000,3512.92000000,3517.00000000,3512.69000000,3515.69000000,41.99506800,1548141899999,147617.35474107,406
1548141900000,3516.43000000,3517.00000000,3515.67000000,3516.41000000,21.41864200,1548142199999,75322.42042592,311
1548142200000,3516.41000000,3517.00000000,3514.70000000,3515.29000000,27.18929800,1548142499999,95596.83077514,389
1548142500000,3515.29000000,3516.88000000,3514.00000000,3516.78000000,38.24047700,1548142799999,134433.33546394,388
1548142800000,3516.75000000,3517.65000000,3515.67000000,3516.71000000,31.13752500,1548143099999,109510.25056703,364
1548143100000,3516.71000000,3518.00000000,3515.66000000,3516.31000000,26.98091100,1548143399999,94887.39150869,365
